12.413: [GC 154717K->154717K(155048K), 0.000392 secs]
12.436: [GC 155048K->155048K(155380K), 0.000383 secs]
12.458: [GC 155380K->155380K(155711K), 0.000388 secs]
12.479: [GC 155711K->155711K(156042K), 0.000383 secs]
12.501: [GC 156042K->156042K(156373K), 0.000426 secs]
12.528: [GC 156373K->156373K(156705K), 0.000649 secs]
12.572: [GC 156705K->156705K(157036K), 0.000667 secs]
12.603: [GC 157036K->157036K(157367K), 0.000382 secs]
12.625: [GC 157367K->157367K(157699K), 0.000391 secs]
12.648: [GC 157699K->157699K(158030K), 0.000393 secs]
12.670: [GC 158030K->158030K(158361K), 0.000387 secs]
12.692: [GC 158361K->158361K(158693K), 0.000386 secs]
12.711: [GC 158693K->158693K(159024K), 0.000432 secs]
12.734: [GC 159024K->159024K(159355K), 0.000390 secs]
12.756: [GC 159355K->159355K(159686K), 0.000385 secs]
12.797: [GC 159686K->159686K(160018K), 0.000662 secs]
12.835: [GC 160018K->160018K(160349K), 0.000454 secs]
12.859: [GC 160349K->160349K(160680K), 0.000386 secs]
12.881: [GC 160680K->160680K(161012K), 0.000387 secs]
12.903: [GC 161012K->161012K(161343K), 0.000407 secs]
12.928: [GC 161343K->161343K(161674K), 0.000372 secs]
12.957: [GC 161674K->161674K(162006K), 0.000664 secs]
12.995: [GC 162006K->162006K(162337K), 0.000659 secs]
13.022: [GC 162337K->162337K(162668K), 0.000384 secs]
13.045: [GC 162668K->162668K(162999K), 0.000392 secs]
13.067: [GC 162999K->162999K(163331K), 0.000393 secs]
13.089: [GC 163331K->163331K(163662K), 0.000389 secs]
13.111: [GC 163662K->163662K(163993K), 0.000424 secs]
13.134: [GC 163993K->163993K(164325K), 0.000391 secs]
13.157: [GC 164325K->164325K(164656K), 0.000667 secs]
13.201: [GC 164656K->164656K(164987K), 0.000663 secs]
13.234: [GC 164987K->164987K(165319K), 0.000406 secs]
13.254: [GC 165319K->165319K(165650K), 0.000388 secs]
13.273: [GC 165650K->165650K(165981K), 0.000398 secs]
13.293: [GC 165981K->165981K(166312K), 0.000393 secs]
13.312: [GC 166312K->166312K(166644K), 0.000383 secs]
13.331: [GC 166644K->166644K(166975K), 0.000438 secs]
13.354: [GC 166975K->166975K(167306K), 0.000383 secs]
13.377: [GC 167306K->167306K(167638K), 0.000664 secs]
13.421: [GC 167638K->167638K(167969K), 0.000775 secs]
13.456: [GC 167969K->167969K(168300K), 0.000396 secs]
13.478: [GC 168300K->168300K(168632K), 0.000414 secs]
13.501: [GC 168632K->168632K(168963K), 0.000388 secs]
13.523: [GC 168963K->168963K(169294K), 0.000391 secs]
13.545: [GC 169294K->169294K(169626K), 0.000398 secs]
13.568: [GC 169626K->169626K(169957K), 0.000399 secs]
13.601: [GC 169957K->169957K(170288K), 0.000668 secs]
13.644: [GC 170288K->170288K(170619K), 0.000462 secs]
13.668: [GC 170619K->170619K(170951K), 0.000385 secs]
13.690: [GC 170951K->170951K(171282K), 0.000392 secs]
13.712: [GC 171282K->171282K(171613K), 0.000391 secs]
13.735: [GC 171613K->171613K(171945K), 0.000415 secs]
13.757: [GC 171945K->171945K(172276K), 0.000383 secs]
13.779: [GC 172276K->172276K(172607K), 0.000385 secs]
13.801: [GC 172607K->172607K(172939K), 0.000429 secs]
13.841: [GC 172939K->172939K(173270K), 0.000723 secs]
13.879: [GC 173270K->173270K(173601K), 0.000451 secs]
13.901: [GC 173601K->173601K(173932K), 0.000436 secs]
13.924: [GC 173932K->173932K(174264K), 0.000385 secs]
13.946: [GC 174264K->174264K(174595K), 0.000392 secs]
13.968: [GC 174595K->174595K(174926K), 0.000396 secs]
13.990: [GC 174926K->174926K(175258K), 0.000389 secs]
14.013: [GC 175258K->175258K(175589K), 0.000386 secs]
14.047: [GC 175589K->175589K(175920K), 0.000667 secs]
14.090: [GC 175920K->175920K(176252K), 0.000453 secs]
14.113: [GC 176252K->176252K(176583K), 0.000384 secs]
14.133: [GC 176583K->176583K(176914K), 0.000390 secs]
14.152: [GC 176914K->176914K(177245K), 0.000382 secs]
14.171: [GC 177245K->177245K(177577K), 0.000455 secs]
14.191: [GC 177577K->177577K(177908K), 0.000384 secs]
14.212: [GC 177908K->177908K(178239K), 0.000384 secs]
14.243: [GC 178239K->178239K(178571K), 0.000684 secs]
14.287: [GC 178571K->178571K(178902K), 0.000669 secs]
14.312: [GC 178902K->178902K(179233K), 0.000390 secs]
14.335: [GC 179233K->179233K(179565K), 0.000384 secs]
14.357: [GC 179565K->179565K(179896K), 0.000398 secs]
14.379: [GC 179896K->179896K(180227K), 0.000375 secs]
14.420: [GC 180227K->180227K(180558K), 0.000374 secs]
14.458: [GC 180558K->180558K(180890K), 0.000745 secs]
14.499: [GC 180890K->180890K(181221K), 0.000469 secs]
14.520: [GC 181221K->181221K(181552K), 0.000384 secs]
14.543: [GC 181552K->181552K(181884K), 0.000386 secs]
14.567: [GC 181884K->181884K(182215K), 0.000696 secs]
14.611: [GC 182215K->182215K(182546K), 0.000729 secs]
14.646: [GC 182546K->182546K(182878K), 0.000447 secs]
14.669: [GC 182878K->182878K(183209K), 0.000402 secs]
14.692: [GC 183209K->183209K(183540K), 0.000457 secs]
14.718: [GC 183540K->183540K(183871K), 0.000667 secs]
14.764: [GC 183871K->183871K(184203K), 0.000706 secs]
14.795: [GC 184203K->184203K(184534K), 0.000429 secs]
14.819: [GC 184534K->184534K(184865K), 0.000401 secs]
14.840: [GC 184865K->184865K(185197K), 0.000399 secs]
14.862: [GC 185197K->185197K(185528K), 0.000390 secs]
14.894: [GC 185528K->185528K(185859K), 0.000692 secs]
14.938: [GC 185859K->185859K(186191K), 0.000457 secs]
14.963: [GC 186191K->186191K(186522K), 0.000377 secs]
14.985: [GC 186522K->186522K(186853K), 0.000385 secs]
15.007: [GC 186853K->186853K(187184K), 0.000391 secs]
15.030: [GC 187184K->187184K(187516K), 0.000379 secs]
15.052: [GC 187516K->187516K(187847K), 0.000392 secs]
15.075: [GC 187847K->187847K(188178K), 0.000414 secs]
15.100: [GC 188178K->188178K(188510K), 0.000655 secs]
15.144: [GC 188510K->188510K(188841K), 0.000694 secs]
15.177: [GC 188841K->188841K(189172K), 0.000402 secs]
15.200: [GC 189172K->189172K(189504K), 0.000393 secs]
15.222: [GC 189504K->189504K(189835K), 0.000414 secs]
15.245: [GC 189835K->189835K(190166K), 0.000420 secs]
15.265: [GC 190166K->190166K(190497K), 0.000419 secs]
15.291: [GC 190497K->190497K(190829K), 0.000681 secs]
15.335: [GC 190829K->190829K(191160K), 0.000683 secs]
15.362: [GC 191160K->191160K(191491K), 0.000402 secs]
15.385: [GC 191491K->191491K(191823K), 0.000418 secs]
15.407: [GC 191823K->191823K(192154K), 0.000411 secs]
15.438: [GC 192154K->192154K(192485K), 0.000402 secs]
15.457: [GC 192485K->192485K(192817K), 0.000400 secs]
15.480: [GC 192817K->192817K(193148K), 0.000393 secs]
15.514: [GC 193148K->193148K(193479K), 0.000709 secs]
15.557: [GC 193479K->193479K(193810K), 0.000463 secs]
15.582: [GC 193810K->193810K(194142K), 0.000394 secs]
15.605: [GC 194142K->194142K(194473K), 0.000413 secs]
15.627: [GC 194473K->194473K(194804K), 0.000395 secs]
15.650: [GC 194804K->194804K(195136K), 0.000371 secs]
15.673: [GC 195136K->195136K(195467K), 0.000402 secs]
15.709: [GC 195467K->195467K(195798K), 0.000669 secs]
15.749: [GC 195798K->195798K(196130K), 0.000463 secs]
15.772: [GC 196130K->196130K(196461K), 0.000402 secs]
15.794: [GC 196461K->196461K(196792K), 0.000399 secs]
15.817: [GC 196792K->196792K(197123K), 0.000398 secs]
15.839: [GC 197123K->197123K(197455K), 0.000403 secs]
15.861: [GC 197455K->197455K(197786K), 0.000427 secs]
15.884: [GC 197786K->197786K(198117K), 0.000390 secs]
15.915: [GC 198117K->198117K(198449K), 0.000691 secs]
15.960: [GC 198449K->198449K(198780K), 0.000673 secs]
15.988: [GC 198780K->198780K(199111K), 0.000433 secs]
16.011: [GC 199111K->199111K(199443K), 0.000393 secs]
16.033: [GC 199443K->199443K(199774K), 0.000407 secs]
16.056: [GC 199774K->199774K(200105K), 0.000411 secs]
16.076: [GC 200105K->200105K(200436K), 0.000409 secs]
16.098: [GC 200436K->200436K(200768K), 0.000401 secs]
16.131: [GC 200768K->200768K(201099K), 0.000760 secs]
16.170: [GC 201099K->201099K(201430K), 0.000677 secs]
16.194: [GC 201430K->201430K(201762K), 0.000392 secs]
16.215: [GC 201762K->201762K(202093K), 0.000431 secs]
16.235: [GC 202093K->202093K(202424K), 0.000413 secs]
16.254: [GC 202424K->202424K(202756K), 0.000395 secs]
16.274: [GC 202756K->202756K(203087K), 0.000399 secs]
16.293: [GC 203087K->203087K(203418K), 0.000394 secs]
16.312: [GC 203418K->203418K(203749K), 0.000395 secs]
16.343: [GC 203749K->203749K(204081K), 0.000677 secs]
16.383: [GC 204081K->204081K(204412K), 0.000661 secs]
16.407: [GC 204412K->204412K(204743K), 0.000388 secs]
16.426: [GC 204743K->204743K(205075K), 0.000388 secs]
16.446: [GC 205075K->205075K(205406K), 0.000390 secs]
16.465: [GC 205406K->205406K(205737K), 0.000392 secs]
16.485: [GC 205737K->205737K(206069K), 0.000390 secs]
16.504: [GC 206069K->206069K(206400K), 0.000388 secs]
16.524: [GC 206400K->206400K(206731K), 0.000392 secs]
16.544: [GC 206731K->206731K(207062K), 0.000393 secs]
16.581: [GC 207062K->207062K(207394K), 0.000734 secs]
16.616: [GC 207394K->207394K(207725K), 0.000453 secs]
16.636: [GC 207725K->207725K(208056K), 0.000391 secs]
16.656: [GC 208056K->208056K(208388K), 0.000392 secs]
16.675: [GC 208388K->208388K(208719K), 0.000393 secs]
16.695: [GC 208719K->208719K(209050K), 0.000390 secs]
16.715: [GC 209050K->209050K(209382K), 0.000437 secs]
16.734: [GC 209382K->209382K(209713K), 0.000409 secs]
16.753: [GC 209713K->209713K(210044K), 0.000406 secs]
16.782: [GC 210044K->210044K(210375K), 0.000678 secs]
16.821: [GC 210375K->210375K(210707K), 0.000676 secs]
16.847: [GC 210707K->210707K(211038K), 0.000401 secs]
16.867: [GC 211038K->211038K(211369K), 0.000399 secs]
16.886: [GC 211369K->211369K(211701K), 0.000393 secs]
16.905: [GC 211701K->211701K(212032K), 0.000398 secs]
16.925: [GC 212032K->212032K(212363K), 0.000394 secs]
16.944: [GC 212363K->212363K(212695K), 0.000389 secs]
16.964: [GC 212695K->212695K(213026K), 0.000384 secs]
16.983: [GC 213026K->213026K(213357K), 0.000384 secs]
17.018: [GC 213357K->213357K(213689K), 0.000680 secs]
17.054: [GC 213689K->213689K(214020K), 0.000457 secs]
17.075: [GC 214020K->214020K(214351K), 0.000406 secs]
17.094: [GC 214351K->214351K(214682K), 0.000384 secs]
17.113: [GC 214682K->214682K(215014K), 0.000383 secs]
17.133: [GC 215014K->215014K(215345K), 0.000393 secs]
17.152: [GC 215345K->215345K(215676K), 0.000395 secs]
17.172: [GC 215676K->215676K(216008K), 0.000386 secs]
17.191: [GC 216008K->216008K(216339K), 0.000389 secs]
17.213: [GC 216339K->216339K(216670K), 0.000655 secs]
17.251: [GC 216670K->216670K(217002K), 0.000736 secs]
17.283: [GC 217002K->217002K(217333K), 0.000388 secs]
17.302: [GC 217333K->217333K(217664K), 0.000389 secs]
17.321: [GC 217664K->217664K(217995K), 0.000380 secs]
17.341: [GC 217995K->217995K(218327K), 0.000387 secs]
17.360: [GC 218327K->218327K(218658K), 0.000384 secs]
17.380: [GC 218658K->218658K(218989K), 0.000391 secs]
17.400: [GC 218989K->218989K(219321K), 0.000393 secs]
17.420: [GC 219321K->219321K(219652K), 0.000391 secs]
17.452: [GC 219652K->219652K(219983K), 0.000658 secs]
17.492: [GC 219983K->219983K(220315K), 0.000699 secs]
17.516: [GC 220315K->220315K(220646K), 0.000385 secs]
17.536: [GC 220646K->220646K(220977K), 0.000379 secs]
17.556: [GC 220977K->220977K(221308K), 0.000393 secs]
17.576: [GC 221308K->221308K(221640K), 0.000389 secs]
17.596: [GC 221640K->221640K(221971K), 0.000387 secs]
17.616: [GC 221971K->221971K(222302K), 0.000393 secs]
17.636: [GC 222302K->222302K(222634K), 0.000396 secs]
17.656: [GC 222634K->222634K(222965K), 0.000388 secs]
17.697: [GC 222965K->222965K(223296K), 0.000660 secs]
17.730: [GC 223296K->223296K(223628K), 0.000460 secs]
17.750: [GC 223628K->223628K(223959K), 0.000385 secs]
17.770: [GC 223959K->223959K(224290K), 0.000385 secs]
17.791: [GC 224290K->224290K(224621K), 0.000392 secs]
17.811: [GC 224621K->224621K(224953K), 0.000388 secs]
17.831: [GC 224953K->224953K(225284K), 0.000454 secs]
17.852: [GC 225284K->225284K(225615K), 0.000390 secs]
17.872: [GC 225615K->225615K(225947K), 0.000391 secs]
17.905: [GC 225947K->225947K(226278K), 0.000666 secs]
17.944: [GC 226278K->226278K(226609K), 0.000667 secs]
17.968: [GC 226609K->226609K(226941K), 0.000389 secs]
17.989: [GC 226941K->226941K(227272K), 0.000394 secs]
18.009: [GC 227272K->227272K(227603K), 0.000387 secs]
18.029: [GC 227603K->227603K(227934K), 0.000387 secs]
18.049: [GC 227934K->227934K(228266K), 0.000392 secs]
18.070: [GC 228266K->228266K(228597K), 0.000521 secs]
18.090: [GC 228597K->228597K(228928K), 0.000389 secs]
18.118: [GC 228928K->228928K(229260K), 0.000682 secs]
18.159: [GC 229260K->229260K(229591K), 0.000660 secs]
